ProjectName,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType
General Council Business,Village Council,Regular Meeting,Village Council,2021-09-22,2021-09-22,2021,Accepted,,,,Village Council Meeting Minutes — 2021-09-22,"Motion to permit Councilmember Ward to participate remotely in Zoom Presentation | Approved agenda with the correction of the typo in 8a | Approved the Consent Agenda | Approved the contracts with Ronald L. Book, P.A. (annual cost: $35,000) and JEJ & Associates, Inc. (annual cost: $36,000) to provide professional State Legislative and Executive Branch Lobbying Services for a one-year period. Grant the Village Manager the authority to renegotiate and execute the renewal of these contracts for...","Motion to permit Councilmember Ward to participate remotely in Zoom Presentation | Approved agenda with the correction of the typo in 8a | Approved the Consent Agenda | Approved the contracts with Ronald L. Book, P.A. (annual cost: $35,000) and JEJ & Associates, Inc. (annual cost: $36,000) to provide professional State Legislative and Executive Branch Lobbying Services for a one-year period. Grant the Village Manager the authority to renegotiate and execute the renewal of these contracts for three additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contracts on behalf of the Village of Estero Council | Authorized staff through the Village Manager to dispose of, or donate, the inoperable computers that remain in Village...","Motion to permit Councilmember Ward to participate remotely in Zoom Presentation | Approved agenda with the correction of the typo in 8a | Approved the Consent Agenda | Approved the contracts with Ronald L. Book, P.A. (annual cost: $35,000) and JEJ & Associates, Inc. (annual cost: $36,000) to provide professional State Legislative and Executive Branch Lobbying Services for a one-year period. Grant the Village Manager the authority to renegotiate and execute the renewal of these contracts for three additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contracts on behalf of the Village of Estero Council | Authorized staff through the Village Manager to dispose of, or donate, the inoperable computers that remain in Village...",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,09222021 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/09222021%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2021-10-27,2021-10-27,2021,Accepted,,,,Village Council Meeting Minutes — 2021-10-27,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved motion to allow legal representative of homeowners' associations a limited time to speak on each item | Acknowledged based on substantial competent evidence and applicable laws the vesting for the use of ""multifamily low rise"" for the property owner Long Bay Partners, LLC only, as to use only. No vested rights exist for any specific number of units in the Town Center or the Proposed...","Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved motion to allow legal representative of homeowners' associations a limited time to speak on each item | Acknowledged based on substantial competent evidence and applicable laws the vesting for the use of ""multifamily low rise"" for the property owner Long Bay Partners, LLC only, as to use only. No vested rights exist for any specific number of units in the Town Center or the Proposed project and no vested right exist for an administrative (staff) final plan review process | Based on substantial competent evidence, affirmed the Staff's decision that a final plan approval is not an Administrative Decision and that a Minor Planned Development Amendment is necessary for the project","Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved motion to allow legal representative of homeowners' associations a limited time to speak on each item | Acknowledged based on substantial competent evidence and applicable laws the vesting for the use of ""multifamily low rise"" for the property owner Long Bay Partners, LLC only, as to use only. No vested rights exist for any specific number of units in the Town Center or the Proposed project and no vested right exist for an administrative (staff) final plan review process | Based on substantial competent evidence, affirmed the Staff's decision that a final plan approval is not an Administrative Decision and that a Minor Planned Development Amendment is necessary for the project",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,10272021 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/10272021%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-02-16,2022-02-16,2022,Accepted,,,,Village Council Meeting Minutes — 2022-02-16,Approved agenda | Approved the Consent Agenda | Approved the 2021-2022 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services,Approved agenda | Approved the Consent Agenda | Approved the 2021-2022 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services,Approved agenda | Approved the Consent Agenda | Approved the 2021-2022 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,02162022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/02162022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-04-13,2022-04-13,2022,Accepted,,,,Village Council Meeting Minutes — 2022-04-13,Approved agenda,Approved agenda,Approved agenda,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,04132022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/04132022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-05-04,2022-05-04,2022,Accepted,,,,Village Council Meeting Minutes — 2022-05-04,"Approved agenda | Approved the Consent Agenda | Approve Misc. Contractor Services contract EC 2019-66 STA 21 with P & T Lawn & Tractor Services for $109,872 to replace trees along US 41 and provide additional landscape maintenance work on medians 22-24, approve a contingency fund amount of $11,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of...","Approved agenda | Approved the Consent Agenda | Approve Misc. Contractor Services contract EC 2019-66 STA 21 with P & T Lawn & Tractor Services for $109,872 to replace trees along US 41 and provide additional landscape maintenance work on medians 22-24, approve a contingency fund amount of $11,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Misc. Contractor Services contract EC 2019-59 STA 08 with Cougar Contracting, LLC for $52,815 for the repair of sidewalks along Via Coconut Point and Williams Road, approve a contingency fund amount of $5,300 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Resolution No. 2022-07 which amends Resol...","Approved agenda | Approved the Consent Agenda | Approve Misc. Contractor Services contract EC 2019-66 STA 21 with P & T Lawn & Tractor Services for $109,872 to replace trees along US 41 and provide additional landscape maintenance work on medians 22-24, approve a contingency fund amount of $11,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Misc. Contractor Services contract EC 2019-59 STA 08 with Cougar Contracting, LLC for $52,815 for the repair of sidewalks along Via Coconut Point and Williams Road, approve a contingency fund amount of $5,300 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Resolution No. 2022-07 which amends Resol...",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,05042022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/05042022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-06-01,2022-06-01,2022,Accepted,,,,Village Council Meeting Minutes — 2022-06-01,"Approved agenda | Approved the Consent Agenda | Approved a Joint Resolution with Lee County for participation in CDBG and related Programs, authorize Mayor to sign and forward to Lee County | Approved termination as of June 1, 2022, CN 2020-01 Miscellaneous Professional Services to allow for the immediate use of the firms approved under CN 2022-06 | Approved the recommendation of the evaluation committee to select all 36 consulting firms that submitted Letters of Interest under CN 2022-06, fo...","Approved agenda | Approved the Consent Agenda | Approved a Joint Resolution with Lee County for participation in CDBG and related Programs, authorize Mayor to sign and forward to Lee County | Approved termination as of June 1, 2022, CN 2020-01 Miscellaneous Professional Services to allow for the immediate use of the firms approved under CN 2022-06 | Approved the recommendation of the evaluation committee to select all 36 consulting firms that submitted Letters of Interest under CN 2022-06, for a contract period of three (3) years (with the option at Council's discretion to renew the agreements, in whole or in part, for a renewal term or terms not to exceed the initial agreement term of 3 years) commencing on June 1, 2022. The firms are listed on Attachment 1 | Authorized the Village Manager to execute agreements for individual projects as needed at or below $50,000 (contracts in excess of $50,000 will require Village Council approval) | Passed Ordinance 2022-03","Approved agenda | Approved the Consent Agenda | Approved a Joint Resolution with Lee County for participation in CDBG and related Programs, authorize Mayor to sign and forward to Lee County | Approved termination as of June 1, 2022, CN 2020-01 Miscellaneous Professional Services to allow for the immediate use of the firms approved under CN 2022-06 | Approved the recommendation of the evaluation committee to select all 36 consulting firms that submitted Letters of Interest under CN 2022-06, for a contract period of three (3) years (with the option at Council's discretion to renew the agreements, in whole or in part, for a renewal term or terms not to exceed the initial agreement term of 3 years) commencing on June 1, 2022. The firms are listed on Attachment 1 | Authorized the Village Manager to execute agreements for individual projects as needed at or below $50,000 (contracts in excess of $50,000 will require Village Council approval) | Passed Ordinance 2022-03",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,06012022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/06012022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-06-15,2022-06-15,2022,Accepted,,,,Village Council Meeting Minutes — 2022-06-15,"Approved motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved the contract with N. Harris Computer Corporation to provide ""CityView"" software for Community Development for an estimated cost of $397,379, approve a contingency fund amount of $49,153 (an amount equal to 15% of the total project cost minus annual fees) to cover unforeseen circumstances which may occur, and authorize the Village Manager to exe...","Approved motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved the contract with N. Harris Computer Corporation to provide ""CityView"" software for Community Development for an estimated cost of $397,379, approve a contingency fund amount of $49,153 (an amount equal to 15% of the total project cost minus annual fees) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract including revisions resulting from final negotiations and related documents including annual renewal (maintenance) fee on behalf of the Council | Approved Resolution No. 2022-11 | Approved Resolution No. 2022-17 | Passed first reading of Ordinance No. 2022-04 and set second reading for July 6, 2022 | Passed Ordinance No. 2022-02","Approved motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved the contract with N. Harris Computer Corporation to provide ""CityView"" software for Community Development for an estimated cost of $397,379, approve a contingency fund amount of $49,153 (an amount equal to 15% of the total project cost minus annual fees) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract including revisions resulting from final negotiations and related documents including annual renewal (maintenance) fee on behalf of the Council | Approved Resolution No. 2022-11 | Approved Resolution No. 2022-17 | Passed first reading of Ordinance No. 2022-04 and set second reading for July 6, 2022 | Passed Ordinance No. 2022-02",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/KE,06152022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/06152022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-07-06,2022-07-06,2022,Accepted,,,,Village Council Meeting Minutes — 2022-07-06,"Approved motion to permit Councilmembers Wilson and Ward to participate remotely in Zoom Presentation | Approved agenda with tabling 8b | Approved the Consent Agenda | Approved Comprehensive Annual Financial Report | Adopted Resolution No. 2022-20 | Adopted Resolution No. 2022-18 | Passed first reading of Ordinance No. 2022-05 with the map 2A-1 and set second reading for July 20, 2022 | Approved motion to transmit Comprehensive Plan Amendment and Ordinance No. 2022-06 to state review agency |...","Approved motion to permit Councilmembers Wilson and Ward to participate remotely in Zoom Presentation | Approved agenda with tabling 8b | Approved the Consent Agenda | Approved Comprehensive Annual Financial Report | Adopted Resolution No. 2022-20 | Adopted Resolution No. 2022-18 | Passed first reading of Ordinance No. 2022-05 with the map 2A-1 and set second reading for July 20, 2022 | Approved motion to transmit Comprehensive Plan Amendment and Ordinance No. 2022-06 to state review agency | Passed Ordinance No. 2022-07 on the first reading | Passed first reading of Ordinance No. 2022-08 | Passed motion to move Capital Improvement Hearing and Resolution 2022-19 on to second public hearing on July 20, 2022 | Approved Ordinance No. 2022-04","Approved motion to permit Councilmembers Wilson and Ward to participate remotely in Zoom Presentation | Approved agenda with tabling 8b | Approved the Consent Agenda | Approved Comprehensive Annual Financial Report | Adopted Resolution No. 2022-20 | Adopted Resolution No. 2022-18 | Passed first reading of Ordinance No. 2022-05 with the map 2A-1 and set second reading for July 20, 2022 | Approved motion to transmit Comprehensive Plan Amendment and Ordinance No. 2022-06 to state review agency | Passed Ordinance No. 2022-07 on the first reading | Passed first reading of Ordinance No. 2022-08 | Passed motion to move Capital Improvement Hearing and Resolution 2022-19 on to second public hearing on July 20, 2022 | Approved Ordinance No. 2022-04",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,07062022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/07062022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-09-08,2022-09-08,2022,Accepted,,,,Village Council Meeting Minutes — 2022-09-08,"Approved motion to permit Councilmembers Ribble and Ward to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-21 | Adopted Resolution No. 2022-19 | Passed second reading of Ordinance No. 2022-05 with Map 2A-1 and ordinance shall take effect immediately upon adoption, for implementation for the next regular Village Council election","Approved motion to permit Councilmembers Ribble and Ward to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-21 | Adopted Resolution No. 2022-19 | Passed second reading of Ordinance No. 2022-05 with Map 2A-1 and ordinance shall take effect immediately upon adoption, for implementation for the next regular Village Council election","Approved motion to permit Councilmembers Ribble and Ward to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-21 | Adopted Resolution No. 2022-19 | Passed second reading of Ordinance No. 2022-05 with Map 2A-1 and ordinance shall take effect immediately upon adoption, for implementation for the next regular Village Council election",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,07202022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/07202022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-09-21,2022-09-21,2022,Accepted,,,,Village Council Meeting Minutes — 2022-09-21,"Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-22 | Adopted Resolution No. 2022-29 | Passed first reading of Ordinance No. 2022-09 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-10 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-11 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-12 and set...","Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-22 | Adopted Resolution No. 2022-29 | Passed first reading of Ordinance No. 2022-09 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-10 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-11 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-12 and set second reading and public hearing for October 5, 2022 | Approved Resolution No. 2022-27 with the Mill rate .75 | Approved Resolution No. 2022-28 | Approved Ordinance No. 2022-06 | Approved Ordinance No. 2022-07","Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-22 | Adopted Resolution No. 2022-29 | Passed first reading of Ordinance No. 2022-09 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-10 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-11 and set second reading and public hearing for October 5, 2022 | Passed first reading of Ordinance No. 2022-12 and set second reading and public hearing for October 5, 2022 | Approved Resolution No. 2022-27 with the Mill rate .75 | Approved Resolution No. 2022-28 | Approved Ordinance No. 2022-06 | Approved Ordinance No. 2022-07",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,09212022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/09212022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Special Meeting,Village Council,2022-09-27,2022-09-27,2022,Accepted,,,,Village Council Meeting Minutes — 2022-09-27,Approved agenda | Adopted Resolution No. 2022-30,Approved agenda | Adopted Resolution No. 2022-30,Approved agenda | Adopted Resolution No. 2022-30,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,09272022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/09272022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-11-02,2022-11-02,2022,Accepted,,,,Village Council Meeting Minutes — 2022-11-02,"Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-31 | Passed first reading of Ordinance No. 2022-13 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-14 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-16 and set second reading and public hea...","Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-31 | Passed first reading of Ordinance No. 2022-13 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-14 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 2022 | Approved Ordinance No. 2022-09 | Approved 2022-10 with changes to language to allow only one free- standing fast-food restaurant, and revise conditions related to the buffer and the public gathering areas | Approved to continue this Ordinance No. 2022-11 until November 16, 2022 Council meeting | Approved to continue this Ordinance No. 2022-12 until November 2, 2022 Council meeting","Approved agenda | Approved the Consent Agenda | Adopted Resolution No. 2022-31 | Passed first reading of Ordinance No. 2022-13 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-14 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 2022 | Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 2022 | Approved Ordinance No. 2022-09 | Approved 2022-10 with changes to language to allow only one free- standing fast-food restaurant, and revise conditions related to the buffer and the public gathering areas | Approved to continue this Ordinance No. 2022-11 until November 16, 2022 Council meeting | Approved to continue this Ordinance No. 2022-12 until November 2, 2022 Council meeting",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,10192022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/10192022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-11-09,2022-11-09,2022,Accepted,,,,Village Council Meeting Minutes — 2022-11-09,Approved motion to permit Councilmember Wilson and Vice Mayor McLain to participate remotely in Zoom Presentation | Approved agenda with the addition of a couple of Workshop items | Approved Resolution No. 2022-33 with the Mill rate 0.7500 | Approved Resolution No. 2022-34,Approved motion to permit Councilmember Wilson and Vice Mayor McLain to participate remotely in Zoom Presentation | Approved agenda with the addition of a couple of Workshop items | Approved Resolution No. 2022-33 with the Mill rate 0.7500 | Approved Resolution No. 2022-34,Approved motion to permit Councilmember Wilson and Vice Mayor McLain to participate remotely in Zoom Presentation | Approved agenda with the addition of a couple of Workshop items | Approved Resolution No. 2022-33 with the Mill rate 0.7500 | Approved Resolution No. 2022-34,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,11092022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/11092022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-11-16,2022-11-16,2022,Accepted,,,,Village Council Meeting Minutes — 2022-11-16,"Approved agenda | Approved the Consent Agenda | Approved Greater Estero Chamber of Commerce approval of financial support of $12,500 remaining balance for Strategic Plans for Future Growth and Impact | Approved Resolution No. 2022-35 | Approved Resolution No. 2022-36 | Approved Ordinance No. 2022-11 with conditions including the revision to condition 13 for Option 1 | Adopted Ordinance No. 2022-13 as amended by the ""Revised Option"" language in handout dated November 15, 2022 | Adopted Ordinan...","Approved agenda | Approved the Consent Agenda | Approved Greater Estero Chamber of Commerce approval of financial support of $12,500 remaining balance for Strategic Plans for Future Growth and Impact | Approved Resolution No. 2022-35 | Approved Resolution No. 2022-36 | Approved Ordinance No. 2022-11 with conditions including the revision to condition 13 for Option 1 | Adopted Ordinance No. 2022-13 as amended by the ""Revised Option"" language in handout dated November 15, 2022 | Adopted Ordinance No. 2022-17","Approved agenda | Approved the Consent Agenda | Approved Greater Estero Chamber of Commerce approval of financial support of $12,500 remaining balance for Strategic Plans for Future Growth and Impact | Approved Resolution No. 2022-35 | Approved Resolution No. 2022-36 | Approved Ordinance No. 2022-11 with conditions including the revision to condition 13 for Option 1 | Adopted Ordinance No. 2022-13 as amended by the ""Revised Option"" language in handout dated November 15, 2022 | Adopted Ordinance No. 2022-17",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,11162022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/11162022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2022-12-07,2022-12-07,2022,Accepted,,,,Village Council Meeting Minutes — 2022-12-07,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved initiation of the rezoning process for Village-owned property on the north side of Williams Road | Approved the contract with Vieste, LLC for the Williams Road Mixed- Use Development Project and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Resolution No. 2022-12 | Approved Resoluti...","Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved initiation of the rezoning process for Village-owned property on the north side of Williams Road | Approved the contract with Vieste, LLC for the Williams Road Mixed- Use Development Project and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Resolution No. 2022-12 | Approved Resolution No. 2022-32 | Approved award of Supplemental Task Authorization 01 to Contract EC 2022-29 to Weston & Sampson to prepare a reclaimed water feasibly study for The Village of Estero for $70,500, approve a $7,100 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing, documents within the scope of the STA on behalf of the Village of Estero Council | Approved award of Supplemental...","Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved initiation of the rezoning process for Village-owned property on the north side of Williams Road | Approved the contract with Vieste, LLC for the Williams Road Mixed- Use Development Project and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council | Approved Resolution No. 2022-12 | Approved Resolution No. 2022-32 | Approved award of Supplemental Task Authorization 01 to Contract EC 2022-29 to Weston & Sampson to prepare a reclaimed water feasibly study for The Village of Estero for $70,500, approve a $7,100 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing, documents within the scope of the STA on behalf of the Village of Estero Council | Approved award of Supplemental...",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,12072022 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/12072022%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2023-01-18,2023-01-18,2023,Accepted,,,,Village Council Meeting Minutes — 2023-01-18,"Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved Change Order #1 to Contract EC 2019-36 in the amount of $46,980 with Coastal Engineering Consultants, Inc. for additional work required to address environmental permit application questions from the Florida Department of Environmental Protection for the proposed dredging of sediments from the Estero River | Accepted the Village's portion of the Opiod Se...","Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved Change Order #1 to Contract EC 2019-36 in the amount of $46,980 with Coastal Engineering Consultants, Inc. for additional work required to address environmental permit application questions from the Florida Department of Environmental Protection for the proposed dredging of sediments from the Estero River | Accepted the Village's portion of the Opiod Settlement in the amount of $14,400","Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Approved Change Order #1 to Contract EC 2019-36 in the amount of $46,980 with Coastal Engineering Consultants, Inc. for additional work required to address environmental permit application questions from the Florida Department of Environmental Protection for the proposed dredging of sediments from the Estero River | Accepted the Village's portion of the Opiod Settlement in the amount of $14,400",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,01042023 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/01042023%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2023-02-01,2023-02-01,2023,Accepted,,,,Village Council Meeting Minutes — 2023-02-01,Motion to permit Mayor Errington to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda,Motion to permit Mayor Errington to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda,Motion to permit Mayor Errington to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/CO,1182023 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/1182023%20minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2023-02-15,2023-02-15,2023,Accepted,,,,Village Council Meeting Minutes — 2023-02-15,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Passed first reading of Zoning Ordinance 2023-01 and set second reading for February 15, 2023","Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Passed first reading of Zoning Ordinance 2023-01 and set second reading for February 15, 2023","Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation | Approved agenda | Approved the Consent Agenda | Passed first reading of Zoning Ordinance 2023-01 and set second reading for February 15, 2023",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,ON/IN,02012023 minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/02012023%20minutes.pdf,MeetingLocation
