item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
1168,211,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2025-16 on first reading and to schedule a second reading and public hearing for December 17, 2025"
1169,211,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025-13
1170,212,Administrative,True,,No location name/address matched,"Approved agenda. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1171,212,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1172,212,Vote,True,,No location name/address matched,Approved the final Sports Park Master Plan
1173,212,Vote,True,,No location name/address matched,Approved motion to accept the Standard & Poor's General Obligation Bond Rating for the Village of Estero
1174,212,Ordinance,True,,No location name/address matched,Approved motion to table the first reading as documents are not in final form
1175,212,Contract Approval,True,,No location name/address matched,"Approved motion to authorize the Village Manager to execute a settlement agreement to resolve the current litigation cases entitled Wyrofsky, et al. v. Village of Estero, et al., to the extent the settlement terms do not require the payment of Village funds or significant deviations from the previously-approved project terms"
1176,213,Vote,True,,No location name/address matched,Approved the agenda
1177,213,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1178,213,Contract Approval,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"( 1) Concurred with and approved the ranking of consultants for RFQ 2017-01 Village ofEstero Land Development Code Update as follows: Number 1 - Canin Associates; Number 2 - Clarion Associates; Number 3 - Johnson Engineering; Number 4 - The Mellgren Planning Group; Number 5 - Kimley-Hom and Number 6-Keith & Schnars; and (2) Authorized staff to negotiate a contract with the Number 1 ranked firm, Canin Associates, to provide professional consulting services to update the Village's transitional Land Development Code"
1179,213,Contract Approval,True,,No location name/address matched,Approved the five provided railroad crossing agreements and one provided general agreement
1181,213,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2017-34, which provides 2017-2018 funding for the remodel of the 2nd floor of Village"
1182,213,Contract Approval,True,,No location name/address matched,"Approved the contract and authorized Village Manager to sign the Legal Services Agreement with Smolker, Bartlett, Loeb, Hinds & Sheppard, P.A. for litigation services"
1183,214,Administrative,True,,No location name/address matched,Approved agenda
1184,214,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1185,214,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2023-09
1186,214,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2023-08
1187,214,Vote,True,,No location name/address matched,"Approved motion to support and encourage the applicant, Mark Novitski, to represent Village of Estero at the Lee County MPO Citizen Advisory Committee Application (CAC)"
1188,214,Contract Approval,True,,No location name/address matched,"Approved Construction Manager At Risk agreement between Village of Estero and Wright Construction Group, Inc. and to authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary, except for the Guaranteed Maximum Price amendment, which will be approved by Council, at a later date"
1190,215,Vote,True,,No location name/address matched,Approved the agenda
1191,215,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1192,215,Contract Approval,True,,No location name/address matched,"Concurred with the Competitive Negotiations staff review committee recommendation of award for CN 2016-02 and authorized the Village Manager to negotiate an agreement with the number one ranked firm of J .R. Evans Engineering to prepare the Village's Stormwater Master Plan. Village Council Meeting Final Action Agenda/Minutes - December 7, 2016 Page 2 of9"
1193,215,Unknown,False,,No location name/address matched,"Tabled until December 20, 2016"
1194,215,Contract Approval,True,,No location name/address matched,"Approved the mowing contract with Superior Landscaping and Lawn Service, Inc"
1195,215,Contract Approval,True,,No location name/address matched,"Approved the landscaping contract with Hannula Landscaping & Irrigation, Inc"
1196,215,Contract Approval,True,,No location name/address matched,"Approved the irrigation contract with P&T Lawn & Tractor Service, Inc"
1197,215,Contract Approval,True,,No location name/address matched,"Approved the street sweeping contract with USA Services of Florida, Inc"
1198,215,Ordinance,True,,No location name/address matched,Passed second reading and adopted Ordinance No. 2016-14
1199,215,Ordinance,True,,No location name/address matched,"Passed second reading and adopted Ordinance No. 2016-13, with additional requirement, drafted by Village Land Use Attorney Stroud, for a plat approval in Condition #3, supporting the Planning and Zoning Board decision"
1200,216,Administrative,True,,No location name/address matched,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1201,216,Administrative,True,,No location name/address matched,Approved agenda
1202,216,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1205,216,Resolution,True,,No location name/address matched,Approved Resolution No. 2022-12
1206,216,Resolution,True,,No location name/address matched,Approved Resolution No. 2022-32
1207,216,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 01 to Contract EC 2022-29 to Weston & Sampson to prepare a reclaimed water feasibly study for The Village of Estero for $70,500, approve a $7,100 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing, documents within the scope of the STA on behalf of the Village of Estero Council"
1208,216,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 02 to Contract EC 2022-38 to Johnson Engineering to provide water monitoring services for The Village of Estero for $91,776, approve a $8,224 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
1209,217,Administrative,True,,No location name/address matched,Approved motion to approve agenda with the deletion of the December 2^ 2020 minutes
1210,217,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1211,217,Resolution,True,,No location name/address matched,Adopted Resolution 2020-25
1212,217,Vote,True,,No location name/address matched,Approved motion for a continuance until January 6th meeting
1213,217,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved motion to hold a Workshop on January 13th and the second reading of the Land Development Code on January 27t at 9:30 am
1214,219,Unknown,False,,No location name/address matched,"Affirmed the decision of the Planning Zoning & Design Board to issue the development order, including the conditions that have been set forth therein"
1216,221,Administrative,True,,No location name/address matched,"Approved agenda with adding a discussion about the Village Council Meeting on January 7, 2026 during agenda item 10. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1217,221,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1218,221,Contract Approval,True,,No location name/address matched,"Approved award of Contract EC 2022-38 Task Authorization 15 to Johnson Engineering to provide water monitoring services for The Village of Estero for $199,560, approve a $19,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
1221,221,Contract Approval,True,,No location name/address matched,"Approved award of Contract 26010 to CW3 Engineering to provide design and permitting services for the Broadway Ave West Safety & Drainage Improvements project for $1,638,631.42, approve a $163,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council"
1222,221,Contract Approval,True,,No location name/address matched,"Authorized the Village Manager to execute GMP Addendum #1 for contract 25029 for Suffolk Construction to complete Phase 1 site work, infrastructure, and road network for the Village Hub in the amount of $19,517,575 upon the Manager's determination that the exceptions, qualifications and assumptions submitted by Suffolk are acceptable and may be incorporated into the GMP Addendum and authorize the Village Manager to execute all other documents related to proceeding with construction under the approved GMP Addendum"
1223,221,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2025-15 and set second reading and public hearing for January 21, 2026"
1224,221,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2025-17 on first reading and to schedule a second reading and public hearing for January 21, 2026"
1225,221,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025-16
1226,221,No Action,False,,No location name/address matched,"Cancelled January 7, 2026 Village Council Meeting"
1227,222,Administrative,True,,No location name/address matched,Approved agenda
1228,223,Vote,True,,No location name/address matched,Approved the agenda
1229,223,Contract Approval,True,,No location name/address matched,"Approved the Interlocal Agreement which formally transfers all responsibilities from the County to the Village effective January 7, 2017"
1230,224,Administrative,True,,No location name/address matched,Approved Motion to permit Councilmembers Levitan and Wilson to participate remotely in Zoom Presentation
1231,224,Administrative,True,,No location name/address matched,Approved motion to approve agenda
1232,224,Contract Approval,True,,No location name/address matched,Approved Amendment 1 to the CARES Act reimbursement Interlocal Agreement with Lee County
1233,225,Vote,True,,No location name/address matched,Approved the agenda
1234,225,Unknown,False,,No location name/address matched,Move to approve removal of lien
1235,226,Vote,True,,No location name/address matched,Approved the agenda
1236,226,Contract Approval,False,Budget / Capital Improvement,No location name/address matched,"(1) Approve award of Request for Bids No. RFB 2018- 07, Storm Drainage/Catch Basin System Cleaning Services for the Village of Estero to Enviro Waste Services Group, Inc. to provide services as provided in the contract for a one-year period, at the rates listed in the contract (including all Options). (2) Authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council. (3) Grant the Village Manager the authority to renegotiate and execute the renewal of this contract for one additional one-year term under the same terms and conditions, if doing so is in the best interest of the Village of Estero. Financial Impact: Services through this contract will be provided on an as needed basis. The Village's 2018-2019 Stormwater Maintenance budget includes $20,000 for Miscellaneous Stormwater Maintenance. Any work performed under this contract will be paid for through this Miscellaneous Stormwater Maintenance Budget"
1237,226,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1238,227,Vote,True,,No location name/address matched,Approved the agenda
1239,228,Vote,True,,No location name/address matched,Approved the agenda with the addition of Agenda Item 6(b) and rescheduling of Agenda Item 4(b) to April 3
1242,228,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1245,229,Contract Approval,True,,No location name/address matched,"Motion to approve Supplemental Task Authorization (STA)-2 under CN 2018-02 Miscellaneous Professional Services to AIM Engineering & Surveying, Inc. to perform a suite of design services for the Trailside Drive and Poinciana Avenue resurfacing. Financial Impact: The Village of Estero will pay up to $54,202.52 for the proposed services. (d) Emergency Notification System: Memorandum of Agreement with Lee County Recommended"
1246,229,Contract Approval,False,,No location name/address matched,"Move to approve the Village Manager to sign the Memorandum of Agreement. Financial Impact: This represents zero financial impact to the Village (the State of Florida holds the contract with Everbridge, and therefore, any applicable costs of the agreement)"
1247,229,Vote,True,,No location name/address matched,"Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes. Motion by: Councilmember Wilson Seconded by: Councilmember Batos"
1248,229,Unknown,False,,No location name/address matched,"Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes"
1251,229,Vote,True,,No location name/address matched,"Motion to approve the Village Manager to expend up to $30,000 for the litigation against South Florida Water Management District. Questions or Comments: Councilmembers commented on whether the Village should have to spend $20,000 or $30,000"
1252,229,Unknown,False,,No location name/address matched,Roll taken to adjourn
1253,230,Vote,True,,No location name/address matched,| Approved the agenda
1254,230,Consent Agenda,True,,No location name/address matched,| Approved the Consent Agenda
1255,231,Unknown,False,,No location name/address matched,Elected Councilmember Ribble as Mayor
1256,231,Unknown,False,,No location name/address matched,Elected Councilmember Errington as Vice Mayor
1257,231,Administrative,True,,No location name/address matched,"Approved the agenda as amended, pulling 12 (a)"
1258,231,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1259,231,Ordinance,False,,No location name/address matched,"e Reappoint Planning and Zoning Board members Marlene Naratil and James Tatooles for a one-year term expiring March 31, 2020. e Reappoint Design Review Board member Barry Jones for a one-year term expiring on March 31, 2020. e Appoint a Chairman for each Board. e Authorize staff to advertise for the three (3) vacant positions for Design Review Board, including a landscape architect per the Ordinance requirement. e Designate which Design Review Board member is considered the State-registered architect for purposes of determining a quorum. Village Manager Sarkozy provided an introduction. Community Development Director Gibbs explained why this was being brought up to Council at this time. Questions or Comments: Councilmember Levitan suggested the Council take each recommendation separately. Vice Mayor Errington expressed concern about not having a landscape architect. Community Development Director Gibbs explained that the Village will reach out to firms for assistance if needed"
1260,231,Unknown,False,,No location name/address matched,"| Reappointed Planning and Zoning Board Members Marlene Naratil and James Tatooles for a full three-year term expiring March 31, 2022. Reappointed Chairman Scotty Wood to the Planning and Zoning Board"
1261,231,Unknown,False,,No location name/address matched,"Reappointed Design Review Board Member Barry Jones to a two-year term expiring on March 31, 2021. Appointed Barry Jones as Chair of the Design Review Board. Bill Glass will be the Design Review Board Member considered the State-registered architect for purpose of determining a quorum"
1262,231,Ordinance,True,,No location name/address matched,"Authorized staff to advertise for the three (3) vacant positions for Design Review Board, including a landscape architect per the Ordinance requirement"
1263,231,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2019-22
1264,232,Administrative,True,,No location name/address matched,"Approved the agenda as amended, adding two items under Agenda Item 10 - Village Attorney's Report"
1265,232,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1266,232,Contract Approval,True,,No location name/address matched,Approved contract #Z0803 between the Village of Estero and the State of Florida
1267,232,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-03 as amended
1268,232,Unknown,False,,No location name/address matched,"Denied the request of $10,000 to support the Bonita Springs - Estero Economic Development Council for 2019-20"
1269,232,Unknown,False,,No location name/address matched,Reaffirmed that the Smolker Law Firm will continue to represent the Village in Case No. 19-000531
1270,233,Administrative,True,,No location name/address matched,"Approved the agenda as amended, adding agenda item 8 (c)"
1271,233,Vote,True,,No location name/address matched,"Approved the Comprehensive Annual Financial Report (CAFR) for the Fiscal Year Ended September 30, 2018"
1272,233,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1273,233,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-22
1274,233,Contract Approval,True,,No location name/address matched,Approved the contract renewal for Code Enforcement Special Magistrate
1276,233,Contract Approval,True,,No location name/address matched,"| Approved extending the contract with Spikowski Planning Associates not to exceed $10,000"
1277,234,Administrative,True,,No location name/address matched,"| Approved the agenda as amended, adding Agenda Item 8 (c)"
1278,234,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1279,234,Contract Approval,True,,No location name/address matched,"Approved the Settlement Agreement between the Village of Estero and Argo Corkscrew Crossing, LP; Argo US LLC; Argo Land US, LLC; and Richard I. Templeton Family Trust"
1280,234,Vote,True,,No location name/address matched,Approved participating in the Community Development Block Grant program
1281,234,Vote,True,,No location name/address matched,Endorsed Councilmember Batos for the position of Lee County Commissioner District #3 seat vacated by Commissioner Kiker's untimely death and authorized a letter of endorsement signed by all Councilmembers to be sent to Governor DeSantis
1282,235,Vote,True,,No location name/address matched,"Approved the agenda with the revision to Agenda Item 9 continued to the June 5, 2019 Council meeting"
1283,235,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1284,235,Ordinance,False,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Suspended applications until such time as the consultants working on the Village Land Development Code provide suggested alternatives on the Design Review Board ordinance in the Fall
1285,235,Vote,True,,No location name/address matched,Approved the Council Liaison Appointments
1286,236,Vote,True,,No location name/address matched,Approved Councilmember Levitan's attendance via teleconference
1287,236,Vote,True,,No location name/address matched,Approved removing Agenda Item 6 (c) Right of Way Review Services RFQ 2019-02 and approved the agenda as revised
1288,236,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1289,236,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-04 approving the Miromar Factory Outlet III Replat
1291,237,Vote,True,,No location name/address matched,Approved the agenda
1292,237,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1293,237,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-06
1294,237,Vote,True,,No location name/address matched,"Approved a letter to be sent to Lee County, from Village Manager Sarkozy, requesting Lee County disaster response services, in the case of a Lee County declared emergency"
1297,237,Contract Approval,True,,No location name/address matched,"Approved the ranking of firms by the evaluation committee as follows: 1) Tetra Tech, Inc., 2) T.Y. Lin International; authorize the negotiation of a contract with the number one ranked firm Tetra Tech, Inc.; approved compensation under the contract up to a not-to-exceed expenditure amount of $143,000; and, authorized the Village Manager to execute the final negotiated contract on behalf of the Village ofEstero Council"
1298,238,Vote,True,,No location name/address matched,Approved the agenda with revisions
1299,238,Consent Agenda,True,,No location name/address matched,"Approved the Consent Agenda, pulling Agenda Item 4 (c) First Reading of Ordinances Amending/Repealing Lee County Regulations for discussion under Agenda Item (5)"
1300,238,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinances No. 2019-14 through 201 9-20 and schedules second reading and public hearings for October 2, 2019"
1301,238,Vote,True,,No location name/address matched,"Authorized the Village Manager to sign the letter of support to Ms. Rona Kay Cradit, Bureau Chief, Office of Criminal Justice Grants, Florida Department of Law Enforcement"
1303,238,Contract Approval,True,,No location name/address matched,1) Approved the contract with FGCU to provide water quality monitoring and bacteria/nutrient source identification services. 2) Authorized the Village Manager to execute the contract on behalf of the Village ofEstero Council
1304,238,Contract Approval,True,,No location name/address matched,"1) Approved the contract with CW3 Engineering, Inc. for the engagement of a consultant to fill the role of Public Works Project Manager. 2) Authorized the Village Manager to execute an agreement on behalf of the Village ofEstero Council"
1305,238,Unknown,False,,No location name/address matched,Moved to second public hearing; staff to include revisions in the document
1306,239,Vote,True,,No location name/address matched,Approved the agenda
1307,239,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1308,239,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-10
1309,239,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-11 and authorized the Village Mayor to execute the agreement on behalf of the Village ofEstero Council
1311,239,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-09
1312,239,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2019-23 and approved transmittal of CPA 2019-01
1313,239,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2019-24 and approved transmittal of CPA 2019-02
1314,239,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2019-25
1315,240,Vote,True,,No location name/address matched,Approved Councilmember Levitan's attendance via teleconference
1316,240,Resolution,True,,No location name/address matched,"Approved the agenda, with the addition of Agenda Item 10 (c) Resolution No. 2019-15"
1317,240,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1318,240,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-12
1319,240,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-13
1321,240,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2019-28
1322,240,Contract Approval,True,Septic to Sewer,No location name/address matched,Approved Supplemental Task Authorization (STA)-l under CN 2018-02 Miscellaneous Professional Services to Banks Engineering to perform a suite of design services for the Water and Sewer Expansion Project
1323,240,Unknown,False,,No location name/address matched,Tabled this agenda item until the Staff can get more information
1324,240,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-15
1325,241,Vote,True,,No location name/address matched,Approved the agenda
1326,241,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-16 with a rate of 0.7726 mills
1327,241,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-17
1328,241,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-18
1329,241,Resolution,True,,No location name/address matched,Adopted Resolution No. 2019-19
1330,241,Vote,True,,No location name/address matched,Motion failed
1332,241,Contract Approval,True,,No location name/address matched,"Approved Master Interlocal Agreement Regarding Distribution Formula for Allocation of Revenue from Local Option Fuel Tax among Lee County, City ofBonita Springs, City of Cape Coral, City of Fort Myers, City ofSanibel, Town of Fort Myers Beach and the Village ofEstero. 9"
1333,242,Contract Approval,True,,No location name/address matched,Adopted the Compliance Agreement
1334,242,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-24
1335,242,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-25
1336,243,Vote,True,,No location name/address matched,Approved the agenda
1337,243,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2019-21 with an effective date of September 1, 2019"
1338,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-28
1339,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-14
1340,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-15
1341,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-16
1342,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-17
1343,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-18 with a correction on line #1311 leaving the word sheriff in
1344,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-19
1345,243,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-2020
1346,244,Vote,True,,No location name/address matched,Approved the agenda. 3
1347,244,Consent Agenda,True,,No location name/address matched,"Approved the Consent Agenda. 6. CONSIDERATION OF ITEMS DEFERRED FROM CONSENT AGENDA: None. 7. FIRST READING OF ORDINANCE: (a) Ordinance No. 2019-29 An Ordinance of the Village Council of the Village of Estero, Florida, Approving with Conditions a Rezoning from Commercial Planned Development to Mixed Use Planned Development to Allow a Multiple Family Project and Commercial Development on Property Located 1,000 feet West of Interstate 75 and South ofCorkscrew Road Consisting of Approximately 43 Acres; Providing for Conflicts; Providing for Severability; and Providing an Effective Date"
1348,244,Ordinance,True,,No location name/address matched,Passed first reading of Ordinance No. 2019-29
1349,244,Resolution,True,,No location name/address matched,Adopted Resolution No. 20 19-22
1350,244,Vote,True,,No location name/address matched,Motion failed
1351,244,Vote,True,,No location name/address matched,"Approved the lien mitigation request from Mr. Brace releasing any outstanding liens against the Property in exchange for payment of a reduced fine of $2,000 and $90 for administrative cost"
1352,245,Vote,True,,No location name/address matched,Approved Councilmember Levitan attending the meeting via teleconference
1353,245,Vote,True,,No location name/address matched,Approved the agenda
1354,245,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2019-23 as provided by Section 163.08, F.S., to authorize the PACE program in the Village ofEstero for commercial properties and execute the following agreements: 1) Party Membership Agreement to the Florida Green Finance Authority; 2) Limited Purpose Party Membership Agreement with the Florida Resiliency and Energy District; 3) Non-Exclusive Interlocal Subscription Agreement Relating to the Funding and Financing of Qualifying Improvements by the Florida PACE Funding Agency; and 4) Membership Agreement with the Green Corridor Property Assessment Clean Energy (PACE) District. In addition, authorized the Mayor or the Village Manager to sign the agreements"
1355,245,Vote,True,,No location name/address matched,Adopted the following standards: Fixture - Side Mounted Cyclone Domia; Pole - Nova NPT866050D28-AB-BAW-BR-TX; Arm - (Option 2) Nova Modified NP529-72; Base - Nova NP Alder; Color - Dark Bronze
1356,246,Administrative,False,,No location name/address matched,Council will recognize Councilmember Wilson's absences as excused
1357,246,Unknown,False,,No location name/address matched,Waived Council Rules in order to approve the agenda with revisions: move workshop 11 (a) Renewal ofEstero Chamber of Commerce Sponsorship to Action Item 6 (f) and replace 11 (a) with another Workshop Item: Estero Forever Foundation
1358,246,Contract Approval,True,,No location name/address matched,Approved the Lee County Interlocal Agreement for Subgrant Funding via the West Coast Inland Navigation District (WCIND)
1359,246,Contract Approval,True,,No location name/address matched,Approved the 2019-2020 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services
1360,246,Contract Approval,True,,No location name/address matched,"(1) Approved award of Request for Bids No. RFB 2019-08, On-Call Street Light Inspection and Maintenance for the Village ofEstero to American Infrastructure Services, Inc. to provide on-call street light inspection and maintenance services as provided in the contract for a one-year period, at the rates listed in the contract (including all Options). (2) Authorized the Village Manager to execute the contract documents on behalf of the Village ofEstero Council. (3) Granted the Village Manager the authority to renegotiate and execute the renewal of this contract for three (3) additional one (1) year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero"
1361,246,Contract Approval,True,,No location name/address matched,"(1) Approved the recommendation of Public Works Staff to select all 14 contractors that submitted Qualifications Statements, for a contract period of one year. The firms are: a) American Infrastructure Services, Inc.; b) Big League Builders, Inc.; c) Boyd Irrigation, Inc.; d) Cougar Contracting, LLC; e) DBi Services d/b/a Aquagenix; f) Denco Construction, Inc.; g) Haskins, Inc.; h) Mettauer Environmental, Inc.; i) Novella Limited, Inc.; j) P & T Lawn and Tractor Service, Inc.; k) Pavement Maintenance, LLC; 1) Sisson Contracting, Inc.; m) Stevens & Layton, Inc.; and n) Thompkins Contracting, Inc. (2) Authorized the Village Manager to execute agreements for individual projects as needed at or below $50,000 (agreements in excess of $50,000 will require Village Council approval). (3) Granted the Village Manager the authority to execute the renewal of these contracts for four (4) additional one (1) year terms under the same terms and conditions, if doing so is in the best interest of the Village ofEstero"
1363,246,Vote,True,,No location name/address matched,"Approved renewal of the Estero Chamber of Commerce sponsorship in the amount of $25,000"
1364,247,Vote,True,,No location name/address matched,Approved the agenda
1365,247,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1366,247,Vote,True,,No location name/address matched,"Approved the lien mitigation request releasing any outstanding liens against the Property in exchange for payment of a reduced fine of $2,000.00 and $202.15 for administrative costs"
1367,247,Unknown,False,,No location name/address matched,Postponed the request until the property owner is available to provide information
1370,247,Vote,True,,No location name/address matched,"Approved supporting the mission and vision of the Estero Forever Foundation as set forth in their document entitled ""Executive Overview of the Estero Forever Foundation."""
1372,248,Vote,True,,No location name/address matched,Approved the agenda
1373,248,Contract Approval,True,,No location name/address matched,Authorized the Village Manager to enter into an agreement with Mark Ebelini to continue representing the Village ofEstero utilizing their Government Public Rate
1374,248,Contract Approval,True,,No location name/address matched,"Approved the Memorandum of Agreement and First Amendment, and authorized the Village Manager to take all steps necessary to complete the transaction of the Happehatchee property to the Village ofEstero"
1376,249,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1378,249,Vote,True,,No location name/address matched,Motion failed due to lack of a second
1379,249,Vote,True,,No location name/address matched,"Approved the lien mitigation request releasing any outstanding liens against the Property in exchange for payment of a reduced fine of $2,000.00 and $307.50 for administrative costs as recommended by the Village Attorney"
1381,249,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2020-01 and scheduled second reading/public hearing for January 22, 2020"
1382,250,Budget,True,Budget / Capital Improvement,No location name/address matched,"Approved the agenda as revised, pulling Agenda Item 13 ( c) Budget and Capital Improvement Program (CIP) Presentation"
1383,250,Contract Approval,True,,No location name/address matched,"1) Approved award of Request for Bids No. RFB 2020-02, Disaster Recovery Services for the Village ofEstero to CrowderGulf Joint Venture, Inc. to provide on-call disaster recovery services as provided in the Village Council Meeting Minutes - January 22, 2020 Page 2 of6 contract for a one-year period, at the rates listed in the contract (including all Options). 2) Authorized the Village Manager to execute the contract documents on behalf of the Village ofEstero Council. 3) Granted the Village Manager the authority to renegotiate and execute the renewal of this contract for three (3) additional one (1) year terms under the same terms and conditions, if doing so is in the best interest of the Village ofEstero"
1384,250,Contract Approval,True,,No location name/address matched,"1) Approved award ofRequest for Bids No. RFB 2020-01, Disaster Debris Monitoring for the Village ofEstero to Rostan Solutions, LLC to provide on­ call disaster debris monitoring services as provided in the contract for a one­ year period, at the rates listed in the contract. 2) Authorized the Village Manager to execute the contract documents on behalf of the Village ofEstero Council. 3) Granted the Village Manager the authority to renegotiate and execute the renewal ofthis contract for three (3) additional one (1) year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero"
1385,250,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2020-01 as revised: Line 19 - "" .. .includes motorized scooters and motorized bicycles as defined in the chapter""; and""; Line 58 ­ ..."" This term includes motorized scooters and motorized bicycles""; Page 2, section ( c) delete ""or other portion of a roadway set aside for the exclusive use ofbicycles, or bicycles and pedestrians."""
1386,250,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2020-01 Ordinance No. 2019-30 for voluntary annexation of 10 acre property at 4528, 4406 and 4410 Coconut"
